Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,-2.0331287511436793,1,0,-1.8721916146217341,6,6,2,0.031794834586443436,0.0,0.07205980355228465,0.859,0.06491278238490135,0.16129032258064518,0.667,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,1,3,1.0020742237514217,5,6,4,0.3814866208956487,0.6575288041319031,0.35925593254715615,0.676,0.08939090649127825,0.40322580645161293,0.333,0.118,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-1.4112890214123264,1,2,-1.8721916146217341,4,3,3,0.1912980648594068,0.5077473182359953,0.18790021151450179,0.806,0.10940806405490422,0.5161290322580645,0.609,0.165,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,-0.7894492916809732,1,3,-0.37257465547052243,4,1,3,0.6006977510528241,0.22407628128724671,0.6009619563642685,0.448,0.04643980554761225,0.22580645161290325,0.652,0.026,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-2.0331287511436793,1,0,0.002329584317280495,5,2,4,0.09304455872083006,0.8947159316646802,0.06551154637383015,0.889,0.07486416928796111,0.11290322580645161,0.846,0.499,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-0.540713399788432,0,3,-0.7474788952583253,6,3,2,0.12049507674354629,0.7199046483909416,0.10456929273027556,0.513,0.06428367171861596,0.2741935483870968,0.76,0.334,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1.9466455191369805,0,0,0.002329584317280495,3,2,2,0.009846512907487524,0.611839491458085,0.006403384232028511,0.937,0.0905919359450958,0.29838709677419356,0.958,0.873,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,0.454230167781733,0,1,1.252010383609957,1,3,3,0.0016536820879323594,0.37028208184346445,0.01616782082113986,0.466,0.05970832141835859,0.2661290322580645,0.344,0.624,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0,1.2004378434593568,1,3,0.877106143822154,6,2,2,0.48675391578011773,1.0,0.435169356474372,0.743,0.0406062339147841,0.16129032258064518,0.765,0.144,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.16760956194962015,1,3,0.002329584317280495,6,2,3,1.0000000000000002,0.0,1.0,0.534,0.17271947383471548,0.46774193548387094,0.659,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.4112890214123264,0,3,-1.3723192949046636,4,1,2,0.02148577440390354,0.44417957886372667,0.029785877785182397,0.903,0.06125250214469545,0.16129032258064518,1.0,0.52,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,0,2,1.0020742237514217,3,4,4,0.1456479743150219,0.6078665077473182,0.13684698519398486,0.647,0.06399771232484988,0.2661290322580645,0.344,0.245,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-0.4163454538421614,0,3,0.25226574417581576,5,2,4,0.07971231373402626,0.7890345649582836,0.0604409932489207,1.214,0.11089505290248786,0.13709677419354838,0.038,0.487,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,1,3,0.002329584317280495,5,1,4,0.17690770519111065,0.8545887961859356,0.1488134905687712,0.583,0.045867886760080065,0.15322580645161288,0.526,0.295,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0.454230167781733,1,2,0.002329584317280495,5,3,2,0.13685050653461397,0.27334127930075486,0.15281198389012834,0.673,0.16425507577923937,0.3870967741935484,1.071,0.115,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-2.0331287511436793,1,0,-2.8719362540558753,3,1,4,0.2288157882803218,0.7806912991656734,0.20395213397850084,0.698,0.08092650843580212,0.25806451612903225,0.448,0.218,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-1.162553129519785,0,3,0.002329584317280495,3,2,3,0.14023647351538954,0.55502582439412,0.13551415408686582,0.834,0.13308550185873608,0.5161290322580645,0.609,0.23,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-1.162553129519785,1,2,-0.8724469751875931,3,3,2,0.01117671422136364,0.4008740564163687,0.02306377307101672,0.796,0.07057477838146983,0.20161290322580644,0.944,0.558,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.16760956194962015,1,3,0.002329584317280495,6,1,3,0.3437875063864779,0.0,0.37107756497551647,1.363,0.15235916499857022,0.5161290322580645,1.114,0.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,2.0710134650832512,0,0,2.1267869431148303,6,1,4,0.05078043515722073,0.6070719110051649,0.045982673195607456,0.604,0.04466685730626252,0.11290322580645161,0.6,0.49,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.4163454538421614,1,1,0.12729766424654815,4,3,4,0.5615475078376067,0.36630909813269763,0.5530669602758381,0.655,0.05764941378324279,0.2338709677419355,0.625,0.046,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.8273340056205448,1,4,1.0020742237514217,3,2,4,0.01616496914839908,0.5260230433055224,0.018717584678237188,0.805,0.06159565341721476,0.22580645161290325,0.52,0.671,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-1.2869210754660558,1,3,0.002329584317280495,6,3,3,0.08070996471943334,0.6591179976162098,0.07087184539159158,1.202,0.10094366599942808,0.3870967741935484,0.871,0.404,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.5785981137280036,1,3,0.002329584317280495,5,1,4,0.5835562932126478,0.9948351211760031,0.52832266102628,0.8,0.0748069774092079,0.33064516129032256,1.04,0.121,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
0,-1.2869210754660558,1,4,-1.4972873748339313,6,1,2,0.4503547707367804,0.3543901470003973,0.4473676585634399,0.673,0.1271375464684015,0.4919354838709677,0.919,0.055,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,-1.535656967358597,0,2,-1.4972873748339313,5,3,3,0.1292018489798263,0.7767183154549067,0.1087706081766291,0.969,0.1205032885330283,0.3548387096774194,0.8,0.342,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,1.3248057894056273,1,0,0.002329584317280495,3,1,2,0.11780444226775141,0.4791418355184744,0.11954915539072235,0.69,0.07629396625679154,0.31451612903225806,0.75,0.226,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-2.1574966970899503,1,0,-1.997159694551002,5,2,3,0.21626957134262662,0.477155343663091,0.21406426563903455,0.778,0.07617958249928511,0.3225806451612903,0.852,0.14,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,-1.162553129519785,0,3,-1.247351214975396,5,3,2,0.01426036272171282,0.46245530393325385,0.021528119838901284,0.744,0.08681727194738348,0.2338709677419355,1.053,0.609,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,0.8273340056205448,0,2,1.1270423036806894,6,3,3,0.14425730930506053,0.4302741358760429,0.1484657954973488,0.621,0.14784100657706606,0.41935483870967744,0.59,0.174,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-1.2869210754660558,1,3,-0.6225108153290577,6,2,4,0.023632235614930906,0.5311879221295193,0.025497638570973258,0.768,0.06720045753503003,0.2741935483870968,0.375,0.602,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.8273340056205448,1,3,0.002329584317280495,4,3,2,0.06350804318317174,1.0,0.029525106481615625,0.569,0.0667429225050043,0.28225806451612906,0.5,0.711,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0.7029660596742743,1,1,1.0020742237514217,6,1,4,0.23688769170770643,0.833134684147795,0.20786370353200243,0.776,0.08796110952244782,0.3951612903225806,0.639,0.226,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-1.4112890214123264,0,3,-1.247351214975396,6,1,3,0.05286643267216282,1.0,0.01932605105322632,1.214,0.08933371461252503,0.18548387096774194,0.833,0.79,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
1,-1.162553129519785,0,3,-1.4972873748339313,2,1,4,0.041227171175746806,0.9773539928486293,0.009822385767681744,1.029,0.05124392336288247,0.14516129032258063,0.077,0.878,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,0.454230167781733,1,0,0.002329584317280495,4,3,3,0.02707866629179175,0.2808899483512118,0.04705473299915974,0.561,0.05010008578781813,0.16129032258064518,0.5,0.303,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,2.3197493569757923,0,0,2.5016911829026336,5,3,3,0.0,0.0,0.041587228001043086,0.76,0.09945667715184445,0.4112903225806452,0.564,0.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,1,3,0.002329584317280495,6,3,0,1.0000000000000002,0.39809296781883197,0.9709674615362328,1.345,0.11832999714040607,0.46774193548387094,0.7,0.029,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-0.9138172376272439,1,4,-0.6225108153290577,3,1,4,0.31645791575593224,0.8073102900278109,0.28600817083417845,0.465,0.0647412067486417,0.2338709677419355,0.625,0.171,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-1.2869210754660558,1,3,-1.7472235346924665,6,3,4,0.023753163007101473,0.7040127135478744,0.0130095905890534,0.81,0.08544466685730627,0.2741935483870968,0.419,0.797,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
0,-1.4112890214123264,0,2,0.002329584317280495,4,3,4,0.06093833609954744,0.6368692888359158,0.05354504099904384,1.078,0.06090935087217615,0.25,0.519,0.464,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,-1.162553129519785,0,2,0.002329584317280495,4,2,2,0.12953439930829533,0.744139849026619,0.11146524498015241,0.851,0.12708035458964828,0.4274193548387097,0.853,0.327,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.9138172376272439,1,2,-1.4972873748339313,4,3,2,0.07928906786142931,0.7052046086611045,0.06614898733810448,0.686,0.06245353159851301,0.24193548387096775,0.667,0.437,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,2.3197493569757923,1,1,2.5016911829026336,5,3,2,0.08315874441088711,0.0,0.12128763074783415,0.715,0.06216757220474693,0.16935483870967744,0.722,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-1.0381851835735145,0,2,-0.37257465547052243,5,2,3,0.023874090399272026,0.6821613031386571,0.014719091356880017,1.625,0.1043179868458679,0.4112903225806452,0.848,0.771,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,-1.2869210754660558,0,4,-1.4972873748339313,3,2,2,0.05510358942731811,1.0,0.02147017066033089,0.378,0.019788390048613096,0.06451612903225805,0.059,0.772,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-0.7894492916809732,0,4,-1.4972873748339313,3,3,2,0.19879556317398128,0.5570123162495034,0.19149306058586618,0.873,0.06211038032599371,0.1935483870967742,0.789,0.175,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,-1.4112890214123264,0,2,-0.8724469751875931,6,1,3,0.2884632244684485,0.6857369884783472,0.2680439254773564,0.856,0.0754932799542465,0.2096774193548387,0.636,0.157,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0.9517019515668155,1,3,0.7521380638928864,6,3,4,0.049994407108112114,0.8601509733810091,0.02677252049952192,0.676,0.049127823849013444,0.217741935483871,0.542,0.7,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.7894492916809732,1,4,-0.8724469751875931,5,1,2,0.3892864376906496,0.27413587604290823,0.39469185524295197,1.32,0.11970260223048329,0.3709677419354839,0.806,0.048,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,1.5735416812981686,1,0,1.252010383609957,3,3,3,0.0063396185345414025,0.39610647596344856,0.01877553385680758,0.776,0.07240491850157278,0.2096774193548387,0.565,0.605,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,-2.530600534928762,0,0,-2.8719362540558753,2,2,4,0.008818630074037805,0.6420341676599126,0.003216179410656854,0.331,0.02053188447240492,0.13709677419354838,0.286,0.934,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-0.04324161600334952,1,2,-0.12263849561198716,6,3,3,0.37274961681132607,0.3031386571315058,0.3767276098861299,0.712,0.050328853302831,0.2741935483870968,0.76,0.055,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,-1.0381851835735145,1,3,-2.1221277744802696,5,2,3,0.008062833872971825,0.0,0.049314750963405096,0.604,0.16196740062911066,0.41935483870967744,0.824,0.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-1.908760805197409,1,0,-1.3723192949046636,6,1,2,0.2187183510340804,0.0,0.251209689102657,0.876,0.1113525879325136,0.3870967741935484,0.933,0.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-1.4112890214123264,1,1,-1.8721916146217341,5,2,2,0.1497292738007782,0.9205403257846643,0.11795555298003652,0.831,0.10088647412067486,0.4112903225806452,1.033,0.363,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0,1.2004378434593568,1,2,1.1270423036806894,4,2,2,0.2921515099296505,0.7731426301152166,0.2652044157274071,0.625,0.05364598227051759,0.2096774193548387,1.0,0.175,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
0,-1.535656967358597,1,3,-0.9974150551168607,3,1,3,0.7052092497362271,0.7941994437822805,0.6595485758989367,1.013,0.05913640263082642,0.2096774193548387,0.714,0.081,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.540713399788432,1,4,-1.1223831350461284,5,3,4,0.9198251389909214,0.0,0.9231593892156579,1.009,0.06182442093222763,0.20161290322580644,0.75,0.0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-2.1574966970899503,1,1,0.002329584317280495,5,3,2,0.11813699259622043,0.0,0.15481123055080692,0.928,0.15687732342007435,0.564516129032258,0.818,0.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,-1.7843928592511382,1,0,-1.8721916146217341,6,2,3,0.041196939327704164,0.5848232022248708,0.03842030539217107,1.027,0.11192450672004575,0.3548387096774194,0.8,0.526,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,-1.162553129519785,0,2,-1.1223831350461284,6,6,2,0.05168739059849991,0.0,0.0911250833019442,0.498,0.05095796396911639,0.16935483870967744,0.722,0.0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
